marker_0,marker_1,marker_2,marker_3,marker_4,marker_5
3.018280208720204,409.3579693979469,443.88226753123007,0.10358158760693387,5.019529548302315,3.9926064693945986
3.008744970738553,404.0069613502955,443.0026007393496,0.10174482662215141,5.002847096673959,3.969788149922362
2.9776833240475518,406.0949535742774,441.72972599294974,0.0998532690189466,4.971438335781116,3.964997207416442
2.950599998315312,396.50877034772566,440.9404397107399,0.09671339529353404,4.969311453732077,3.962544260529459
2.9597800177075424,391.0322893158219,443.0599421130195,0.09635408801954808,4.992698539833878,3.984280041849705
2.979786890945998,402.8001191635648,441.7482400577418,0.09955345369582182,4.980805647955247,3.952432452758689
2.9981420593382615,396.16546708243084,442.2439662990733,0.09969551213413065,4.99978017085135,3.952429500424451
2.998214079113359,398.4489642027579,443.5769509560798,0.10074432961425536,5.02235702488597,3.9882382497920914
2.9793929985571217,397.7157776183228,441.09796548805673,0.09829528711388359,4.972636557054731,3.941598294632205
2.9958453202450364,399.86733182582697,442.34920196231315,0.1000850997036398,4.995668687608323,3.958542319073436
2.957441010428436,395.70514035342615,441.664694649929,0.0966160328538766,4.967846804965441,3.949554406644761
2.991703630370339,397.6323484863219,440.8750458357744,0.09896408089575918,4.977070032726265,3.9288544781719423
2.988287244969838,401.33411346163393,442.96902792149626,0.10010201827191317,5.000930358980481,3.9797911702164703
2.976283894010469,400.1639523400836,441.6710769835798,0.09893219937362624,4.983580301214764,3.960018768574223
3.0009147822313147,401.84448144363284,442.30871682224216,0.10027794670181574,4.984512764069785,3.9553248019321066
3.0000933731598067,400.20117027291434,442.8703932613834,0.10035192043126354,4.998067285227839,3.9650701481057964
2.982157411820566,395.73746773555945,440.13736041078556,0.09778799909574136,4.962559940125987,3.914764633362748
2.9927715869548104,402.44463880278096,442.0565167534291,0.10047954967223914,4.993299077510864,3.9726878657897298
2.9826251594470876,402.48575255074206,442.56270472888355,0.09949061016533108,4.981814322590791,3.9666144074839638
2.9478054912850027,387.5312435995313,439.6886789746253,0.09445770749506577,4.953941388899628,3.913019012452395
2.99081466140645,398.1232240615885,442.3666323836919,0.09915929107994935,4.98463054008777,3.9415049260109507
2.9700892322602606,399.63822045135936,441.8697028624737,0.09807086131681185,4.970759771386561,3.9600261919319473
2.9784481205826907,397.2142850798074,442.49221040595774,0.09829152792177989,4.984382207634792,3.969510304717683
2.984677220938915,401.3310290161903,441.1351859183723,0.09953572810687351,4.976624700307797,3.9387440960713938
2.9610221138837463,393.12395645077805,441.18899608016835,0.09631957674797571,4.969809881600979,3.9520562526902174
2.9964018399138124,400.2906137492885,443.3867716760847,0.10006353007234503,4.996674041157837,3.968992602667977
2.984657193595464,394.73445870202954,442.38394423149185,0.0983208625368281,4.989951011342472,3.957285035961958
2.9999278659905366,404.09482766543175,443.1690324877975,0.10088169094800313,4.994822538186853,3.979958509120061
2.9812587132949844,402.6685720383061,442.27908917531846,0.09905096242242376,4.970706936434178,3.950081699850072
2.9874948417719773,400.0036487223375,440.5425771772995,0.09901371278768763,4.9662297544457505,3.925734851351811
2.9763957454700973,397.96722026706357,442.1001421477702,0.09832544783916375,4.980539830841471,3.957293497625845
2.979560223455513,392.8377973608342,442.01652552260066,0.098200087386878,4.998415571516507,3.9580492847558766
2.9693574690837083,385.8982203382062,442.002699924736,0.09627598860791106,4.997102196474798,3.9551519096936842
